

 Profile 2

MM-DD-YYYY HH:MM:SS,Sndm/s,TmpC,Heading,Pitch,Roll,magnHx,magnHy,magnHz,Beams,Cells,Beam1,Beam2,Beam3,Beam4,Beam5,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3
10-17-2015 03:42:29.875,1500.0000,8.4400,96.2000,-1.2000,-1.3000,16503,309,-189,3,1,2,3,4,0,0,-0.03000,-0.03520,-0.13330,105,103,095,091,081,084
10-17-2015 03:42:30.375,1500.0000,8.4300,112.3000,-0.5000,-0.3000,16529,20,16,3,1,2,3,4,0,0,-0.00210,-0.08390,-0.13240,088,104,105,091,081,094
10-17-2015 03:42:30.875,1500.0000,8.4300,112.3000,-0.5000,-0.3000,16529,20,16,3,1,2,3,4,0,0,-0.00130,-1.14670,-0.13780,099,103,104,089,086,089
10-17-2015 03:42:31.375,1500.0000,8.4200,136.4000,-1.0000,-0.3000,16433,24,-145,3,1,2,3,4,0,0,-0.00200,-0.02310,-0.13450,092,100,095,096,088,096
10-17-2015 03:42:31.875,1500.0000,8.4200,136.4000,-1.0000,-0.3000,16433,24,-145,3,1,2,3,4,0,0,-0.02820,-0.02920,-0.11840,088,100,094,082,088,097
10-17-2015 03:42:32.375,1500.0000,8.4200,153.9000,-0.7000,0.2000,16547,-145,-43,3,1,2,3,4,0,0,-0.09060,-0.00960,-0.09220,090,100,088,083,092,094
10-17-2015 03:42:32.875,1500.0000,8.4200,153.9000,-0.7000,0.2000,16547,-145,-43,3,1,2,3,4,0,0,-0.12040,-1.23070,-0.09130,107,104,097,100,080,098
10-17-2015 03:42:33.375,1500.0000,8.4100,156.7000,-0.2000,0.5000,16573,-242,97,3,1,2,3,4,0,0,-0.14080,-0.02370,-0.07240,087,100,124,088,090,100
10-17-2015 03:42:33.875,1500.0000,8.4100,156.7000,-0.2000,0.5000,16573,-242,97,3,1,2,3,4,0,0,-0.18010,-0.04270,-0.04920,091,101,087,079,083,083
10-17-2015 03:42:34.375,1500.0000,8.4100,138.7000,-1.1000,0.1000,16637,-120,-183,3,1,2,3,4,0,0,-0.21770,-1.14220,-0.06770,085,102,093,077,081,096
10-17-2015 03:42:34.875,1500.0000,8.4100,138.7000,-1.1000,0.1000,16637,-120,-183,3,1,2,3,4,0,0,-0.19030,-0.26000,-0.09730,096,110,086,087,084,082
10-17-2015 03:42:35.375,1500.0000,8.4100,112.2000,-1.0000,0.6000,16527,-250,-148,3,1,2,3,4,0,0,-0.16730,-0.27650,-0.10290,092,114,096,094,089,084
10-17-2015 03:42:35.875,1500.0000,8.4100,112.2000,-1.0000,0.6000,16527,-250,-148,3,1,2,3,4,0,0,-0.17650,-0.29440,-0.14550,099,128,094,093,098,070
10-17-2015 03:42:36.375,1500.0000,8.4200,92.7000,-0.3000,-0.3000,16543,24,74,3,1,2,3,4,0,0,-0.16580,-0.33330,-0.19050,090,095,097,097,081,094
10-17-2015 03:42:36.875,1500.0000,8.4200,92.7000,-0.3000,-0.3000,16543,24,74,3,1,2,3,4,0,0,-0.16990,-0.33080,-0.24030,091,115,094,090,097,085
10-17-2015 03:42:37.375,1500.0000,8.4300,86.7000,-1.2000,-0.1000,16489,-19,-191,3,1,2,3,4,0,0,-0.17390,-2.28890,-0.22130,095,106,102,080,068,100
10-17-2015 03:42:37.875,1500.0000,8.4300,86.7000,-1.2000,-0.1000,16489,-19,-191,3,1,2,3,4,0,0,-0.16230,-0.33170,-0.24890,093,098,093,096,084,075
10-17-2015 03:42:38.375,1500.0000,8.4300,95.2000,-1.6000,-0.3000,16551,28,-304,3,1,2,3,4,0,0,-0.14150,-0.01230,-0.23120,101,100,105,092,089,097
10-17-2015 03:42:38.875,1500.0000,8.4300,95.2000,-1.6000,-0.3000,16551,28,-304,3,1,2,3,4,0,0,-0.10050,-1.18470,-0.23310,099,103,088,095,076,097
10-17-2015 03:42:39.375,1500.0000,8.4300,114.3000,-1.3000,-1.2000,16549,285,-216,3,1,2,3,4,0,0,-0.08900,-0.07140,-0.20100,096,106,093,093,075,096
10-17-2015 03:42:39.875,1500.0000,8.4300,114.3000,-1.3000,-1.2000,16549,285,-216,3,1,2,3,4,0,0,-0.04540,-0.04150,-0.17930,088,100,116,088,088,099
10-17-2015 03:42:40.375,1500.0000,8.4300,140.2000,-1.3000,-1.5000,16443,368,-216,3,1,2,3,4,0,0,-0.07380,-0.23160,-0.16030,091,111,100,091,090,080
10-17-2015 03:42:40.875,1500.0000,8.4300,140.2000,-1.3000,-1.5000,16443,368,-216,3,1,2,3,4,0,0,-0.08000,-0.01800,-0.11460,104,100,092,096,092,078
10-17-2015 03:42:41.375,1500.0000,8.4300,156.5000,-0.8000,-0.5000,16501,93,-68,3,1,2,3,4,0,0,-0.10950,-0.03260,-0.08220,104,101,107,100,087,099
10-17-2015 03:42:41.875,1500.0000,8.4300,156.5000,-0.8000,-0.5000,16501,93,-68,3,1,2,3,4,0,0,-0.10630,-0.26300,-0.06050,093,126,087,098,098,083
10-17-2015 03:42:42.375,1500.0000,8.4200,160.0000,-0.2000,0.0000,16553,-56,100,3,1,2,3,4,0,0,-0.10230,-0.04830,-0.05230,083,102,091,086,084,097
10-17-2015 03:42:42.875,1500.0000,8.4200,160.0000,-0.2000,0.0000,16553,-56,100,3,1,2,3,4,0,0,-0.13560,-0.24690,-0.03740,091,098,094,089,088,090
10-17-2015 03:42:43.375,1500.0000,8.4100,153.0000,-0.5000,0.0000,16533,-80,-2,3,1,2,3,4,0,0,-0.15410,-1.18620,-0.06030,107,103,090,099,078,068
10-17-2015 03:42:43.875,1500.0000,8.4100,153.0000,-0.5000,0.0000,16533,-80,-2,3,1,2,3,4,0,0,-0.14020,-0.01460,-0.05960,090,101,092,094,093,086
10-17-2015 03:42:44.375,1500.0000,8.4100,143.6000,-0.8000,0.0000,16417,-96,-70,3,1,2,3,4,0,0,-0.17230,-0.03390,-0.08110,091,101,096,096,090,097
10-17-2015 03:42:44.875,1500.0000,8.4100,143.6000,-0.8000,0.0000,16417,-96,-70,3,1,2,3,4,0,0,-0.17510,-1.20850,-0.08140,091,103,105,097,077,098
10-17-2015 03:42:45.375,1500.0000,8.4100,130.4000,-0.9000,-0.9000,16607,196,-97,3,1,2,3,4,0,0,-0.14970,-0.25620,-0.10670,098,112,090,094,086,084
10-17-2015 03:42:45.875,1500.0000,8.4100,130.4000,-0.9000,-0.9000,16607,196,-97,3,1,2,3,4,0,0,-0.14350,-0.28880,-0.11090,098,102,097,076,068,097
10-17-2015 03:42:46.375,1500.0000,8.4200,126.6000,0.0000,-1.0000,16547,232,147,3,1,2,3,4,0,0,-0.17650,-0.31130,-0.14060,095,101,091,091,082,091
10-17-2015 03:42:46.875,1500.0000,8.4200,126.6000,0.0000,-1.0000,16547,232,147,3,1,2,3,4,0,0,-0.18320,-1.23840,-0.13680,124,106,113,100,070,099
10-17-2015 03:42:47.375,1500.0000,8.4200,124.9000,-0.7000,-0.6000,16429,105,-54,3,1,2,3,4,0,0,-0.18960,-0.32160,-0.15720,097,108,100,097,090,095
10-17-2015 03:42:47.875,1500.0000,8.4200,124.9000,-0.7000,-0.6000,16429,105,-54,3,1,2,3,4,0,0,-0.16580,-0.02510,-0.15260,101,102,094,099,083,097
10-17-2015 03:42:48.375,1500.0000,8.4200,125.8000,-1.1000,0.1000,16467,-102,-168,3,1,2,3,4,0,0,-0.15530,-1.31500,-0.16340,095,108,107,094,072,095
10-17-2015 03:42:48.875,1500.0000,8.4200,125.8000,-1.1000,0.1000,16467,-102,-168,3,1,2,3,4,0,0,-0.16600,-1.22240,-0.13610,110,104,097,100,073,086
10-17-2015 03:42:49.375,1500.0000,8.4200,128.5000,-0.2000,-1.1000,16551,265,85,3,1,2,3,4,0,0,-0.17430,-0.24010,-0.14070,107,110,100,099,083,098
10-17-2015 03:42:49.875,1500.0000,8.4200,128.5000,-0.2000,-1.1000,16551,265,85,3,1,2,3,4,0,0,-0.15510,-0.26620,-0.12900,093,117,111,092,093,096
10-17-2015 03:42:50.375,1500.0000,8.4100,127.5000,-0.4000,-0.1000,16491,-23,39,3,1,2,3,4,0,0,-0.17150,-0.05500,-0.11830,092,102,094,096,081,096
10-17-2015 03:42:50.875,1500.0000,8.4100,127.5000,-0.4000,-0.1000,16491,-23,39,3,1,2,3,4,0,0,-0.19600,-1.19380,-0.12160,101,103,096,099,079,094
10-17-2015 03:42:51.375,1500.0000,8.4100,120.1000,-0.9000,-0.2000,16439,8,-114,3,1,2,3,4,0,0,-0.19340,-1.24120,-0.14460,090,103,104,079,073,097
10-17-2015 03:42:51.875,1500.0000,8.4100,120.1000,-0.9000,-0.2000,16439,8,-114,3,1,2,3,4,0,0,-0.19970,-0.01440,-0.14820,100,102,088,094,079,075
10-17-2015 03:42:52.375,1500.0000,8.4100,113.5000,-0.9000,-0.2000,16561,0,-123,3,1,2,3,4,0,0,-0.20410,-1.17890,-0.14120,094,103,096,092,072,095
10-17-2015 03:42:52.875,1500.0000,8.4100,113.5000,-0.9000,-0.2000,16561,0,-123,3,1,2,3,4,0,0,-0.18680,-1.27820,-0.16890,095,107,098,095,077,092
10-17-2015 03:42:53.375,1500.0000,8.4200,106.9000,-0.5000,-0.7000,16539,137,-4,3,1,2,3,4,0,0,-0.17030,-1.14020,-0.15120,107,102,098,096,082,096
10-17-2015 03:42:53.875,1500.0000,8.4200,106.9000,-0.5000,-0.7000,16539,137,-4,3,1,2,3,4,0,0,-0.15320,-1.15150,-0.15420,098,102,109,097,084,091
10-17-2015 03:42:54.375,1500.0000,8.4200,106.7000,-0.9000,-0.4000,16489,61,-114,3,1,2,3,4,0,0,-0.14460,-1.13830,-0.14810,099,103,092,099,076,081
10-17-2015 03:42:54.875,1500.0000,8.4200,106.7000,-0.9000,-0.4000,16489,61,-114,3,1,2,3,4,0,0,-0.10770,-0.04470,-0.12680,087,103,088,076,081,086
10-17-2015 03:42:55.375,1500.0000,8.4200,111.6000,-1.0000,-0.6000,16495,121,-127,3,1,2,3,4,0,0,-0.11490,-1.18080,-0.13960,107,105,096,100,070,091
10-17-2015 03:42:55.875,1500.0000,8.4200,111.6000,-1.0000,-0.6000,16495,121,-127,3,1,2,3,4,0,0,-0.09180,-0.03170,-0.11700,094,101,110,093,089,097
10-17-2015 03:42:56.375,1500.0000,8.4100,118.8000,-0.7000,-0.6000,16537,103,-45,3,1,2,3,4,0,0,-0.08630,-0.09270,-0.10430,090,103,104,093,075,099
10-17-2015 03:42:56.875,1500.0000,8.4100,118.8000,-0.7000,-0.6000,16537,103,-45,3,1,2,3,4,0,0,-0.09420,-0.14170,-0.11000,096,104,087,096,074,081
10-17-2015 03:42:57.375,1500.0000,8.4000,126.1000,-0.2000,0.1000,16471,-124,79,3,1,2,3,4,0,0,-0.11030,-0.04320,-0.09780,086,104,087,080,079,090
10-17-2015 03:42:57.875,1500.0000,8.4000,126.1000,-0.2000,0.1000,16471,-124,79,3,1,2,3,4,0,0,-0.11550,-0.02060,-0.09550,086,100,086,087,092,095
10-17-2015 03:42:58.375,1500.0000,8.3900,129.6000,-0.5000,0.1000,16549,-120,2,3,1,2,3,4,0,0,-0.17190,-0.10500,-0.09870,084,103,100,072,073,098
10-17-2015 03:42:58.875,1500.0000,8.3900,129.6000,-0.5000,0.1000,16549,-120,2,3,1,2,3,4,0,0,-0.20980,-1.20950,-0.09900,090,103,094,091,069,089
10-17-2015 03:42:59.375,1500.0000,8.4000,120.1000,-0.8000,0.2000,16787,-134,-79,3,1,2,3,4,0,0,-0.21490,-0.01150,-0.14440,100,100,090,096,092,073
10-17-2015 03:42:59.875,1500.0000,8.4000,120.1000,-0.8000,0.2000,16787,-134,-79,3,1,2,3,4,0,0,-0.24360,-1.24610,-0.16650,094,105,098,092,078,093
10-17-2015 03:43:00.375,1500.0000,8.4000,105.9000,-0.3000,1.5000,16543,-512,47,3,1,2,3,4,0,0,-0.26350,-0.21300,-0.19560,107,105,093,098,059,084
10-17-2015 03:43:00.875,1500.0000,8.4000,105.9000,-0.3000,1.5000,16543,-512,47,3,1,2,3,4,0,0,-0.26720,-1.33650,-0.23440,089,109,096,090,070,092
10-17-2015 03:43:01.375,1500.0000,8.4000,95.1000,-0.9000,-0.9000,16495,204,-114,3,1,2,3,4,0,0,-0.26090,-0.27310,-0.25870,100,106,094,097,057,077
10-17-2015 03:43:01.875,1500.0000,8.4000,95.1000,-0.9000,-0.9000,16495,204,-114,3,1,2,3,4,0,0,-0.25360,-0.35760,-0.27600,095,133,090,094,098,084
10-17-2015 03:43:02.375,1500.0000,8.4200,93.0000,-1.2000,-0.4000,16565,48,-183,3,1,2,3,4,0,0,-0.24140,-1.19040,-0.25000,099,103,086,097,070,084
10-17-2015 03:43:02.875,1500.0000,8.4200,93.0000,-1.2000,-0.4000,16565,48,-183,3,1,2,3,4,0,0,-0.22720,-0.02200,-0.24360,087,100,092,088,085,094
10-17-2015 03:43:03.375,1500.0000,8.4200,95.8000,-1.3000,0.0000,16501,-84,-227,3,1,2,3,4,0,0,-0.22740,-1.14960,-0.33710,098,102,105,097,072,098
10-17-2015 03:43:03.875,1500.0000,8.4200,95.8000,-1.3000,0.0000,16501,-84,-227,3,1,2,3,4,0,0,-0.20420,-1.21430,-0.23640,090,104,094,096,065,090
10-17-2015 03:43:04.375,1500.0000,8.4300,103.7000,-1.2000,-1.2000,16511,293,-195,3,1,2,3,4,0,0,-0.20800,-1.19420,-0.21240,098,103,097,097,074,092
10-17-2015 03:43:04.875,1500.0000,8.4300,103.7000,-1.2000,-1.2000,16511,293,-195,3,1,2,3,4,0,0,-0.17170,-1.22390,-0.20730,101,104,095,097,072,081
10-17-2015 03:43:05.375,1500.0000,8.4200,115.8000,-1.1000,-0.4000,16571,40,-175,3,1,2,3,4,0,0,-0.16300,-1.14460,-0.16630,094,103,100,092,077,099
10-17-2015 03:43:05.875,1500.0000,8.4200,115.8000,-1.1000,-0.4000,16571,40,-175,3,1,2,3,4,0,0,-0.16120,-0.05240,-0.14580,100,102,091,097,085,083
10-17-2015 03:43:06.375,1500.0000,8.4300,128.8000,-0.6000,-1.6000,16489,390,-35,3,1,2,3,4,0,0,-0.14230,-1.14070,-0.15390,094,102,102,088,082,087
10-17-2015 03:43:06.875,1500.0000,8.4300,128.8000,-0.6000,-1.6000,16489,390,-35,3,1,2,3,4,0,0,-0.14570,-0.01120,-0.11810,094,100,106,092,093,099
10-17-2015 03:43:07.375,1500.0000,8.4200,136.2000,-0.8000,-0.4000,16523,58,-83,3,1,2,3,4,0,0,-0.17380,-1.14200,-0.09370,094,103,090,093,079,068
10-17-2015 03:43:07.875,1500.0000,8.4200,136.2000,-0.8000,-0.4000,16523,58,-83,3,1,2,3,4,0,0,-0.14430,-1.14550,-0.11610,093,103,093,095,079,081
10-17-2015 03:43:08.375,1500.0000,8.4200,137.2000,-0.7000,0.6000,16531,-262,-47,3,1,2,3,4,0,0,-0.16780,-1.14990,-0.09690,096,102,135,093,085,100
10-17-2015 03:43:08.875,1500.0000,8.4200,137.2000,-0.7000,0.6000,16531,-262,-47,3,1,2,3,4,0,0,-0.18650,-0.02550,-0.07320,104,103,107,099,081,099
10-17-2015 03:43:09.375,1500.0000,8.4100,135.1000,-0.6000,-1.4000,16629,343,-37,3,1,2,3,4,0,0,-0.17580,-0.02390,-0.11410,090,103,092,085,084,089
10-17-2015 03:43:09.875,1500.0000,8.4100,135.1000,-0.6000,-1.4000,16629,343,-37,3,1,2,3,4,0,0,-0.18400,-0.04790,-0.11880,086,106,092,084,062,091
10-17-2015 03:43:10.375,1500.0000,8.4100,122.0000,-0.9000,0.8000,16531,-310,-104,3,1,2,3,4,0,0,-0.22110,-1.19620,-0.11900,105,104,102,093,077,091
10-17-2015 03:43:10.875,1500.0000,8.4100,122.0000,-0.9000,0.8000,16531,-310,-104,3,1,2,3,4,0,0,-0.23070,-0.33380,-0.12950,094,094,092,078,082,092
10-17-2015 03:43:11.375,1500.0000,8.4200,110.5000,-0.9000,0.1000,16517,-106,-98,3,1,2,3,4,0,0,-0.20910,-0.00980,-0.13890,100,100,094,095,090,095
10-17-2015 03:43:11.875,1500.0000,8.4200,110.5000,-0.9000,0.1000,16517,-106,-98,3,1,2,3,4,0,0,-0.23830,-1.17430,-0.16410,093,104,096,087,061,095
10-17-2015 03:43:12.375,1500.0000,8.4200,92.8000,-0.9000,-0.8000,16507,170,-98,3,1,2,3,4,0,0,-0.24490,-0.03220,-0.19250,104,102,108,097,077,093
10-17-2015 03:43:12.875,1500.0000,8.4200,92.8000,-0.9000,-0.8000,16507,170,-98,3,1,2,3,4,0,0,-0.23340,-2.34330,-0.25490,104,106,091,098,074,083
10-17-2015 03:43:13.375,1500.0000,8.4300,80.5000,-0.9000,-0.2000,16525,-13,-108,3,1,2,3,4,0,0,-0.23070,-1.19920,-0.29750,098,103,100,089,067,085
10-17-2015 03:43:13.875,1500.0000,8.4300,80.5000,-0.9000,-0.2000,16525,-13,-108,3,1,2,3,4,0,0,-0.24360,-0.03430,-0.29220,106,101,090,099,080,088
10-17-2015 03:43:14.375,1500.0000,8.4300,79.4000,-0.7000,-0.7000,16545,137,-45,3,1,2,3,4,0,0,-0.25450,-0.03280,-0.29240,094,102,112,094,082,092
10-17-2015 03:43:14.875,1500.0000,8.4300,79.4000,-0.7000,-0.7000,16545,137,-45,3,1,2,3,4,0,0,-0.27270,-1.12980,-0.30370,114,101,109,095,079,099
10-17-2015 03:43:15.375,1500.0000,8.4200,90.0000,-0.9000,-0.3000,16497,22,-106,3,1,2,3,4,0,0,-0.25360,-1.24080,-0.30420,102,104,091,087,063,084
10-17-2015 03:43:15.875,1500.0000,8.4200,90.0000,-0.9000,-0.3000,16497,22,-106,3,1,2,3,4,0,0,-0.21900,-1.24970,-0.27670,096,104,094,098,068,094
10-17-2015 03:43:16.375,1500.0000,8.4200,107.4000,-1.6000,-0.6000,16477,119,-314,3,1,2,3,4,0,0,-0.21120,-1.31850,-0.22060,115,110,095,100,079,089
10-17-2015 03:43:16.875,1500.0000,8.4200,107.4000,-1.6000,-0.6000,16477,119,-314,3,1,2,3,4,0,0,-0.20820,-0.01440,-0.21060,108,104,094,099,076,081
10-17-2015 03:43:17.375,1500.0000,8.4200,121.3000,-1.3000,-0.2000,16557,-15,-235,3,1,2,3,4,0,0,-0.19220,-1.25710,-0.18860,093,107,100,081,069,098
10-17-2015 03:43:17.875,1500.0000,8.4200,121.3000,-1.3000,-0.2000,16557,-15,-235,3,1,2,3,4,0,0,-0.17420,-1.17020,-0.17790,098,104,095,097,078,089
10-17-2015 03:43:18.375,1500.0000,8.4200,136.4000,-0.6000,-1.4000,16495,351,-18,3,1,2,3,4,0,0,-0.18480,-1.15210,-0.15460,094,102,100,085,080,092
10-17-2015 03:43:18.875,1500.0000,8.4200,136.4000,-0.6000,-1.4000,16495,351,-18,3,1,2,3,4,0,0,-0.17340,-1.15150,-0.13270,093,103,096,084,077,094
10-17-2015 03:43:19.375,1500.0000,8.4200,137.6000,-1.0000,-0.4000,16479,48,-129,3,1,2,3,4,0,0,-0.21650,-1.22030,-0.11490,092,104,099,083,074,096
10-17-2015 03:43:19.875,1500.0000,8.4200,137.6000,-1.0000,-0.4000,16479,48,-129,3,1,2,3,4,0,0,-0.22710,-1.25800,-0.11400,107,107,099,088,071,095
10-17-2015 03:43:20.375,1500.0000,8.4200,128.0000,-1.0000,0.2000,16531,-143,-152,3,1,2,3,4,0,0,-0.23810,-0.03240,-0.13160,101,100,100,092,085,097
10-17-2015 03:43:20.875,1500.0000,8.4200,128.0000,-1.0000,0.2000,16531,-143,-152,3,1,2,3,4,0,0,-0.22990,-0.06430,-0.12980,092,102,108,086,074,100
10-17-2015 03:43:21.375,1500.0000,8.4200,112.8000,-0.5000,-0.4000,16529,54,-4,3,1,2,3,4,0,0,-0.22120,-0.30910,-0.15990,087,097,097,089,080,089
10-17-2015 03:43:21.875,1500.0000,8.4200,112.8000,-0.5000,-0.4000,16529,54,-4,3,1,2,3,4,0,0,-0.22900,-1.31200,-5.10200,100,110,127,098,082,073
10-17-2015 03:43:22.375,1500.0000,8.4200,98.2000,-0.7000,1.0000,16457,-387,-58,3,1,2,3,4,0,0,-0.21010,-1.21970,-0.20960,097,105,091,089,070,086
10-17-2015 03:43:22.875,1500.0000,8.4200,98.2000,-0.7000,1.0000,16457,-387,-58,3,1,2,3,4,0,0,-0.21420,-0.05950,-0.22510,093,102,097,089,077,095
10-17-2015 03:43:23.375,1500.0000,8.4300,96.6000,-1.2000,-1.1000,16563,244,-185,3,1,2,3,4,0,0,-0.17560,-0.04690,-0.21940,106,102,102,100,076,098
10-17-2015 03:43:23.875,1500.0000,8.4300,96.6000,-1.2000,-1.1000,16563,244,-185,3,1,2,3,4,0,0,-0.18170,-0.36490,-0.23960,094,100,089,096,071,092
10-17-2015 03:43:24.375,1500.0000,8.4300,102.3000,-1.0000,-0.8000,16549,172,-129,3,1,2,3,4,0,0,-0.17810,-1.22550,-0.22500,114,103,096,096,064,096
10-17-2015 03:43:24.875,1500.0000,8.4300,102.3000,-1.0000,-0.8000,16549,172,-129,3,1,2,3,4,0,0,-0.19020,-1.12120,-0.22580,094,101,090,092,081,095
10-17-2015 03:43:25.375,1500.0000,8.4200,111.2000,-1.0000,-0.6000,16525,105,-133,3,1,2,3,4,0,0,-0.17960,-0.34110,-0.22930,096,095,100,097,075,098
10-17-2015 03:43:25.875,1500.0000,8.4200,111.2000,-1.0000,-0.6000,16525,105,-133,3,1,2,3,4,0,0,-0.19110,-0.02960,-0.20550,091,100,087,083,087,085
10-17-2015 03:43:26.375,1500.0000,8.4200,114.9000,-0.7000,-0.3000,16475,14,-54,3,1,2,3,4,0,0,-0.24140,-0.02360,-0.18980,093,101,097,081,084,081
10-17-2015 03:43:26.875,1500.0000,8.4200,114.9000,-0.7000,-0.3000,16475,14,-54,3,1,2,3,4,0,0,-0.24650,-0.00340,-0.19620,103,101,097,088,089,098
10-17-2015 03:43:27.375,1500.0000,8.4000,109.2000,-0.8000,-0.4000,16529,50,-85,3,1,2,3,4,0,0,-0.23280,-0.03120,-0.21990,110,101,088,096,083,082
10-17-2015 03:43:27.875,1500.0000,8.4000,109.2000,-0.8000,-0.4000,16529,50,-85,3,1,2,3,4,0,0,-0.26200,-0.34440,-0.19960,100,128,093,090,098,097
10-17-2015 03:43:28.375,1500.0000,8.4000,95.6000,-0.8000,0.1000,16523,-114,-79,3,1,2,3,4,0,0,0.85460,-0.25590,-0.20670,090,107,103,072,069,098
10-17-2015 03:43:28.875,1500.0000,8.4000,95.6000,-0.8000,0.1000,16523,-114,-79,3,1,2,3,4,0,0,-0.26350,-1.35140,-0.23490,098,108,095,092,071,096
10-17-2015 03:43:29.375,1500.0000,8.4000,82.2000,-0.7000,-0.6000,16483,107,-47,3,1,2,3,4,0,0,-0.23260,-1.35510,-0.21800,097,109,099,091,070,096
10-17-2015 03:43:29.875,1500.0000,8.4000,82.2000,-0.7000,-0.6000,16483,107,-47,3,1,2,3,4,0,0,-0.21810,-0.32640,-0.26250,100,127,102,095,096,084
10-17-2015 03:43:30.375,1500.0000,8.4000,77.4000,-0.9000,-0.4000,16521,46,-108,3,1,2,3,4,0,0,-0.21480,-0.10470,-0.26370,101,102,099,096,069,098
10-17-2015 03:43:30.875,1500.0000,8.4000,77.4000,-0.9000,-0.4000,16521,46,-108,3,1,2,3,4,0,0,-0.18810,-1.27270,-0.29710,099,108,098,098,082,095
10-17-2015 03:43:31.375,1500.0000,8.4000,79.5000,-1.1000,-0.2000,16529,-11,-170,3,1,2,3,4,0,0,-0.21920,-1.24790,-0.26230,102,105,089,085,064,080
10-17-2015 03:43:31.875,1500.0000,8.4000,79.5000,-1.1000,-0.2000,16529,-11,-170,3,1,2,3,4,0,0,-0.19170,-1.17010,-0.26300,098,103,090,094,068,084
10-17-2015 03:43:32.375,1500.0000,8.4000,92.2000,-0.8000,-0.9000,16539,208,-68,3,1,2,3,4,0,0,-0.16540,-1.17710,-0.25010,121,102,101,099,082,094
10-17-2015 03:43:32.875,1500.0000,8.4000,92.2000,-0.8000,-0.9000,16539,208,-68,3,1,2,3,4,0,0,-0.17380,-0.04500,-0.23960,104,102,088,097,084,090
10-17-2015 03:43:33.375,1500.0000,8.4000,111.4000,-1.2000,-0.3000,16471,22,-185,3,1,2,3,4,0,0,-0.15720,-0.02960,-0.21550,106,102,094,098,080,082
10-17-2015 03:43:33.875,1500.0000,8.4000,111.4000,-1.2000,-0.3000,16471,22,-185,3,1,2,3,4,0,0,-0.18750,-0.02300,-0.19430,096,102,106,091,085,087
10-17-2015 03:43:34.375,1500.0000,8.3900,126.9000,-0.7000,-0.8000,16533,184,-58,3,1,2,3,4,0,0,-0.18190,-0.01780,-0.20610,088,102,124,091,087,100
10-17-2015 03:43:34.875,1500.0000,8.3900,126.9000,-0.7000,-0.8000,16533,184,-58,3,1,2,3,4,0,0,-0.18590,-1.14170,-0.17730,097,103,094,083,076,096
10-17-2015 03:43:35.375,1500.0000,8.3900,132.5000,-0.7000,0.5000,16551,-234,-41,3,1,2,3,4,0,0,-0.21120,-1.22280,-0.15200,093,103,098,080,073,098
10-17-2015 03:43:35.875,1500.0000,8.3900,132.5000,-0.7000,0.5000,16551,-234,-41,3,1,2,3,4,0,0,-0.23360,-0.31760,-0.16300,108,121,090,099,097,091
10-17-2015 03:43:36.375,1500.0000,8.3900,126.4000,-0.9000,-0.4000,16507,44,-114,3,1,2,3,4,0,0,-0.24590,-1.18110,-0.19510,111,103,095,100,071,077
10-17-2015 03:43:36.875,1500.0000,8.3900,126.4000,-0.9000,-0.4000,16507,44,-114,3,1,2,3,4,0,0,-0.26080,-1.32450,-0.17950,092,109,092,084,070,088
10-17-2015 03:43:37.375,1500.0000,8.3900,114.0000,-0.8000,0.0000,16545,-82,-83,3,1,2,3,4,0,0,-0.23850,-1.21920,-0.19790,095,105,111,084,078,099
10-17-2015 03:43:37.875,1500.0000,8.3900,114.0000,-0.8000,0.0000,16545,-82,-83,3,1,2,3,4,0,0,-0.21190,-1.24950,-0.21500,093,105,100,097,066,098
10-17-2015 03:43:38.375,1500.0000,8.4000,106.0000,-0.7000,-0.1000,16507,-29,-60,3,1,2,3,4,0,0,-0.21740,-1.22800,-0.23200,094,104,094,080,070,098
10-17-2015 03:43:38.875,1500.0000,8.4000,106.0000,-0.7000,-0.1000,16507,-29,-60,3,1,2,3,4,0,0,-0.20840,-0.32840,-0.24950,111,124,094,095,095,083
10-17-2015 03:43:39.375,1500.0000,8.4000,104.3000,-1.0000,-1.8000,16499,463,-147,3,1,2,3,4,0,0,-0.20680,-1.28460,-0.23970,109,104,098,098,061,099
10-17-2015 03:43:39.875,1500.0000,8.4000,104.3000,-1.0000,-1.8000,16499,463,-147,3,1,2,3,4,0,0,-0.18090,-1.15480,-0.20880,097,102,099,081,071,097
10-17-2015 03:43:40.375,1500.0000,8.3900,108.7000,-0.9000,-0.1000,16509,-37,-112,3,1,2,3,4,0,0,-0.22150,-1.26480,-0.24450,091,106,108,084,063,098
10-17-2015 03:43:40.875,1500.0000,8.3900,108.7000,-0.9000,-0.1000,16509,-37,-112,3,1,2,3,4,0,0,-0.20590,-1.15570,-0.25140,094,102,088,095,080,075
10-17-2015 03:43:41.375,1500.0000,8.3800,113.4000,-0.8000,-0.6000,16529,125,-91,3,1,2,3,4,0,0,-0.17590,-0.32830,-0.20030,097,094,091,096,076,068
10-17-2015 03:43:41.875,1500.0000,8.3800,113.4000,-0.8000,-0.6000,16529,125,-91,3,1,2,3,4,0,0,-0.17630,-1.21910,-0.20530,093,104,089,091,077,085
